Timestamps,District,count,yhat
2020-01-01 00:00:00,004,3,1.6468467471747275
2020-01-01 00:00:00,004,3,2.1115104168517007
2020-01-01 00:00:00,004,3,1.588090500225249
2020-01-01 00:00:00,004,3,1.6400411054031867
2020-01-01 00:00:00,004,3,1.7467409650887245
2020-01-01 00:00:00,004,3,1.2965062566730374
2020-01-01 00:00:00,004,3,0.7865155637163195
2020-01-01 00:00:00,004,3,0.48877664691145917
2020-01-01 00:00:00,004,3,0.3559334940644092
2020-01-01 00:00:00,004,3,0.3797814925096876
2020-01-01 00:00:00,004,3,0.4771666208622758
2020-01-01 00:00:00,004,3,0.6953382027238604
2020-01-01 00:00:00,004,3,0.8453295998352015
2020-01-01 00:00:00,004,3,1.6474729968502189
2020-01-01 00:00:00,006,4,2.068810311133106
2020-01-01 00:00:00,006,4,1.6608464029227878
2020-01-01 00:00:00,012,2,1.4871831521697967
2020-01-01 00:00:00,025,4,0.49977682986757443
2020-01-01 00:00:00,012,2,1.8789701371817085
2020-01-01 00:00:00,012,2,2.1719363589949925
2020-01-01 00:00:00,025,4,0.2381986125813036
2020-01-01 00:00:00,025,4,0.40535979061463934
2020-01-01 00:00:00,025,4,0.5031195042899874
2020-01-01 00:00:00,025,4,0.6885655182766222
2020-01-01 00:00:00,025,4,1.4317954716539987
2020-01-01 00:00:00,020,2,0.6466471684122678
2020-01-01 00:00:00,020,2,0.555006361175498
2020-01-01 00:00:00,020,2,0.5795485069481024
2020-01-01 00:00:00,020,2,0.4804165126852131
2020-01-01 00:00:00,020,2,0.4148279256521761
2020-01-01 00:00:00,012,2,1.2878920177895576
2020-01-01 00:00:00,012,2,0.5801346114377743
2020-01-01 00:00:00,012,2,0.4591981932685272
2020-01-01 00:00:00,012,2,0.2705519093508073
2020-01-01 00:00:00,012,2,0.1807261771567532
2020-01-01 00:00:00,012,2,0.24969994065842904
2020-01-01 00:00:00,012,2,0.5166015970883997
2020-01-01 00:00:00,012,2,0.8624140393020703
2020-01-01 00:00:00,012,2,1.2593595965627955
2020-01-01 00:00:00,012,2,1.6360318465193178
2020-01-01 00:00:00,012,2,1.4274175942374558
2020-01-01 00:00:00,024,1,0.7536505205237667
2020-01-01 00:00:00,012,2,1.4456457134401592
2020-01-01 00:00:00,012,2,1.9644179619114777
2020-01-01 00:00:00,012,2,1.513437356338093
2020-01-01 00:00:00,012,2,1.709799528047899
2020-01-01 00:00:00,012,2,1.8277165910456077
2020-01-01 00:00:00,012,2,1.8109223260725127
2020-01-01 00:00:00,012,2,2.0797148647770793
2020-01-01 00:00:00,012,2,2.142830598719476
2020-01-01 00:00:00,024,1,0.9560217946513174
2020-01-01 00:00:00,019,5,0.08749471766223671
2020-01-01 00:00:00,024,1,1.2292448250627732
2020-01-01 00:00:00,006,4,2.268366583639243
2020-01-01 00:00:00,006,4,2.2676861214563875
2020-01-01 00:00:00,006,4,2.0982815296031827
2020-01-01 00:00:00,006,4,1.9321455736870643
2020-01-01 00:00:00,020,2,0.40708847218422184
2020-01-01 00:00:00,011,7,2.2601517003378007
2020-01-01 00:00:00,011,7,2.1424557636319044
2020-01-01 00:00:00,011,7,2.019394152167095
2020-01-01 00:00:00,011,7,2.1013262659899006
2020-01-01 00:00:00,011,7,2.6752514419122555
2020-01-01 00:00:00,024,1,1.0132570643933616
2020-01-01 00:00:00,024,1,0.8380696115295114
2020-01-01 00:00:00,011,7,2.705916606653684
2020-01-01 00:00:00,011,7,2.5919742668776493
2020-01-01 00:00:00,011,7,2.1817530397037252
2020-01-01 00:00:00,011,7,1.5931441957305683
2020-01-01 00:00:00,011,7,0.8443040759044429
2020-01-01 00:00:00,024,1,0.9001186758634447
2020-01-01 00:00:00,008,1,1.3474691366154943
2020-01-01 00:00:00,008,1,1.8894922255687092
2020-01-01 00:00:00,008,1,1.9821612730072484
2020-01-01 00:00:00,008,1,2.1292740115071105
2020-01-01 00:00:00,008,1,2.186746480271612
2020-01-01 00:00:00,008,1,2.355502952521544
2020-01-01 00:00:00,008,1,2.2002574323865893
2020-01-01 00:00:00,008,1,2.24898499053824
2020-01-01 00:00:00,008,1,2.311234265859561
2020-01-01 00:00:00,006,4,2.2701449755910676
2020-01-01 00:00:00,008,1,2.0472435341980866
2020-01-01 00:00:00,006,4,2.276281241997742
2020-01-01 00:00:00,009,3,0.5871976044429044
2020-01-01 00:00:00,002,1,1.3927247451220062
2020-01-01 00:00:00,002,1,1.306253385163977
2020-01-01 00:00:00,002,1,1.1406031878322125
2020-01-01 00:00:00,002,1,0.8693957064406419
2020-01-01 00:00:00,009,3,0.9531090767907635
2020-01-01 00:00:00,009,3,1.2690640190523492
2020-01-01 00:00:00,009,3,1.3152734931256251
2020-01-01 00:00:00,009,3,1.4498616742395658
2020-01-01 00:00:00,009,3,1.5953771165013286
2020-01-01 00:00:00,009,3,1.5772155474587812
2020-01-01 00:00:00,009,3,1.517386278709397
2020-01-01 00:00:00,009,3,1.5312090723373188
2020-01-01 00:00:00,009,3,1.5942925728070652
2020-01-01 00:00:00,009,3,1.382240289851067
2020-01-01 00:00:00,009,3,1.2806680810766107
2020-01-01 00:00:00,009,3,1.615001077743198
2020-01-01 00:00:00,009,3,1.1429330458880465
2020-01-01 00:00:00,009,3,1.0821213472823494
2020-01-01 00:00:00,009,3,1.1730611639883435
2020-01-01 00:00:00,009,3,0.9328429294058953
2020-01-01 00:00:00,009,3,0.611084645341121
2020-01-01 00:00:00,024,1,0.7536268062803435
